initial_number_sheep,initial_number_wolves,grass_regrowth_time,sheep_gain_from_food,wolf_gain_from_food,sheep_reproduce,wolf_reproduce
44,98,99,9,99,2,5
149,21,65,13,82,14,19
77,174,88,32,79,4,0
200,238,28,44,3,5,3
231,221,42,44,43,16,10
151,225,4,46,89,4,5
220,232,24,24,73,15,15
234,97,34,44,17,8,16
9,190,22,44,83,8,4
51,204,42,4,44,5,0
43,180,64,7,66,2,11
171,225,15,29,91,20,6
163,109,35,28,96,15,8
36,203,26,10,41,17,2
50,160,86,15,78,19,17
112,177,22,20,11,11,3
93,19,95,38,42,14,12
55,17,48,20,74,2,13
167,21,62,10,15,15,17
29,120,18,10,5,11,19
139,131,91,17,7,10,8
3,94,100,45,41,17,4
116,118,8,21,95,19,6
218,208,43,15,55,15,16
162,42,34,15,43,2,16
77,6,70,10,74,2,1
234,61,24,27,91,7,8
46,117,58,38,45,18,12
128,213,35,14,72,14,11
94,137,93,30,75,12,2
166,167,3,23,13,19,16
231,21,92,45,17,1,18
29,47,61,47,29,5,11
101,229,83,23,55,16,15
140,137,69,15,13,6,6
159,116,43,24,81,5,3
52,186,19,6,75,17,11
85,190,32,9,49,5,14
158,96,100,28,53,15,20
151,240,20,36,30,10,17
145,8,98,38,79,14,10
63,133,8,0,21,1,12
38,133,79,42,79,16,0
2,34,63,14,48,7,9
111,160,12,16,17,1,8
229,73,37,15,3,13,0
100,4,36,11,90,3,18
143,85,5,32,97,18,18
193,240,40,19,51,2,2
205,100,54,23,24,18,8
236,151,0,41,54,17,4
155,133,93,24,62,20,9
9,152,13,50,51,11,7
222,105,75,37,67,10,15
15,70,17,38,62,5,9
81,207,64,35,59,1,11
145,178,54,15,30,14,14
0,156,22,12,52,10,14
132,100,87,29,70,2,1
66,178,48,28,53,2,20
21,68,46,32,41,11,7
182,182,0,17,60,14,4
100,28,21,50,80,2,14
20,197,36,10,66,16,8
190,53,88,1,15,12,10
137,151,92,18,20,11,9
140,117,37,45,44,20,5
164,216,67,49,9,7,8
45,220,18,11,17,5,8
222,70,27,17,48,20,9
250,214,12,6,15,17,10
167,179,15,23,84,10,8
197,140,41,24,70,2,14
190,64,34,50,12,5,0
103,64,12,22,93,10,0
5,161,7,31,88,18,17
62,187,63,27,63,19,13
93,191,17,32,79,10,11
20,145,57,44,70,5,8
128,105,95,36,46,16,18
167,9,34,21,72,11,9
46,178,12,14,24,2,17
198,73,24,37,91,13,9
250,134,18,15,75,1,11
199,67,96,15,19,15,4
243,234,80,2,87,17,15
224,146,100,50,42,8,11
72,176,60,35,70,20,15
199,245,25,8,30,6,11
101,195,21,8,95,8,4
35,80,12,34,42,6,8
34,11,13,12,14,18,4
234,141,25,4,61,17,19
183,144,21,7,24,14,10
25,141,9,36,59,1,7
97,53,16,4,76,6,15
1,49,20,21,78,9,18
90,250,66,43,24,18,17
142,152,62,39,32,1,18
223,155,20,41,63,16,7
66,5,59,28,94,7,6
191,115,87,42,0,20,12
49,108,26,8,29,4,11
115,133,33,6,77,10,18
19,225,16,23,32,8,13
213,87,38,21,77,16,12
179,189,84,2,39,1,11
85,130,91,3,39,13,2
29,35,97,21,17,9,8
89,213,8,48,64,9,15
159,204,13,40,63,12,15
102,141,41,47,96,14,19
73,175,67,27,1,14,0
161,83,51,9,37,2,15
57,150,16,28,40,10,11
166,109,52,21,11,20,3
157,3,77,16,21,13,16
242,40,17,13,9,8,13
12,46,26,31,26,10,12
219,39,46,46,3,2,9
31,218,72,28,99,6,8
159,63,28,33,93,4,4
25,142,68,14,47,14,5
203,23,42,2,42,17,20
35,215,47,1,60,10,11
13,188,35,22,27,9,20
2,107,21,7,46,8,2
142,189,70,34,42,1,11
191,49,92,8,19,9,4
235,181,12,18,45,2,0
136,40,71,45,75,15,7
84,13,32,37,68,16,5
60,180,71,38,54,11,9
67,238,29,24,14,15,9
178,15,73,25,1,5,17
13,91,83,20,20,3,1
178,209,80,43,88,11,18
164,76,57,48,68,5,0
131,207,76,43,13,19,4
205,31,21,4,81,10,12
78,1,11,35,5,6,10
175,240,4,4,20,14,15
137,61,40,19,12,14,16
132,228,29,0,56,19,2
233,126,98,27,0,18,14
127,174,32,29,55,7,6
48,112,5,2,52,3,15
201,231,2,49,35,17,0
166,82,90,48,67,5,4
232,60,75,35,81,1,18
116,126,16,1,88,15,6
179,133,25,15,3,1,14
136,128,13,37,92,16,3
214,233,64,27,80,9,13
59,32,41,40,5,5,8
198,135,90,35,10,6,6
125,228,42,48,12,12,13
116,25,10,25,79,17,17
32,51,65,4,38,14,14
96,105,70,40,71,2,13
164,248,17,21,44,11,6
94,21,9,32,92,20,20
140,128,17,32,21,20,8
185,136,80,49,69,10,20
219,53,1,25,12,17,20
4,220,61,46,20,9,1
53,82,5,30,76,11,17
114,237,85,26,9,1,16
140,51,75,26,1,11,1
101,100,19,38,96,1,18
5,239,36,48,33,3,13
21,158,73,8,97,11,7
238,100,33,4,23,8,13
169,128,91,4,91,9,13
98,167,35,46,9,1,4
148,232,15,35,9,7,10
175,73,40,48,47,12,14
194,68,71,20,75,2,5
212,229,3,45,61,13,18
76,113,10,42,10,7,2
239,180,98,35,33,5,17
193,246,92,33,99,17,16
169,15,31,32,95,4,10
110,242,71,15,97,10,7
82,184,75,35,12,17,6
59,69,41,16,65,20,1
199,118,44,14,92,12,9
162,96,39,12,60,13,16
249,40,20,27,5,14,15
104,221,22,26,46,20,17
178,10,76,44,52,20,10
204,28,36,7,64,6,17
159,25,53,42,48,2,20
48,10,40,0,34,2,2
63,247,46,49,49,9,20
128,250,36,45,42,12,19
216,45,84,21,77,3,3
90,161,100,37,74,11,20
208,249,27,28,56,12,7
169,10,83,9,97,5,11
23,16,23,39,59,19,16
138,232,25,26,80,13,2
102,47,84,29,20,7,7
208,204,14,15,86,5,2
227,213,82,42,81,2,6
228,58,70,32,90,12,15
210,95,77,4,3,14,7
227,136,84,21,46,8,5
136,234,100,23,85,12,18
112,212,41,12,65,7,19
162,144,88,31,58,2,15
195,242,52,24,75,3,4
133,190,46,46,36,20,10
183,125,84,45,28,6,20
227,242,54,10,61,6,5
233,11,14,37,63,17,7
108,76,57,49,68,14,10
224,224,42,27,97,6,1
35,218,90,44,38,18,1
14,102,10,29,59,15,16
11,11,37,10,30,11,17
112,216,64,4,77,14,2
136,50,14,37,70,16,9
28,31,97,39,43,19,18
26,223,48,23,47,2,13
115,18,13,28,15,1,11
217,213,79,35,93,1,1
219,6,34,28,68,6,20
45,115,11,12,1,15,17
62,86,5,17,56,13,18
47,147,42,28,33,11,14
37,165,3,19,33,6,17
25,70,69,25,60,9,5
150,73,94,18,33,8,19
127,82,48,38,76,5,18
66,3,56,16,60,1,14
55,66,98,19,64,13,16
179,104,21,38,54,10,2
220,221,84,4,58,15,11
121,103,67,31,41,16,1
231,118,66,14,21,18,4
198,141,22,14,41,5,16
177,42,0,0,73,11,12
26,215,23,17,93,8,16
7,130,58,26,88,19,3
116,207,83,34,18,19,8
164,50,31,45,79,4,17
36,38,17,19,73,2,5
75,138,22,25,9,2,13
191,121,75,44,76,12,11
221,191,65,38,13,16,14
50,72,61,31,22,11,8
245,180,0,24,14,9,11
67,60,19,1,44,20,0
7,6,31,38,5,4,9
64,52,94,12,84,1,6
128,202,34,32,100,20,16
45,231,73,0,39,20,18
51,149,35,36,86,8,8
69,128,38,5,87,12,15
71,241,30,22,63,8,5
90,60,75,13,95,15,15
114,198,16,35,66,20,2
82,9,3,5,64,20,18
79,212,58,38,26,20,18
32,235,69,3,60,6,14
144,46,32,11,28,13,3
227,217,27,11,31,10,10
222,87,33,28,57,2,5
196,149,32,45,4,3,19
144,69,39,50,60,2,0
40,244,61,6,70,6,9
238,4,64,36,18,20,14
247,167,26,39,74,13,18
143,212,1,5,100,6,6
65,211,49,20,42,15,1
7,131,36,6,51,18,13
14,187,31,38,13,18,11
193,232,8,17,24,2,20
3,82,75,22,65,2,18
86,66,30,43,2,2,16
147,41,69,3,72,18,4
46,135,77,47,12,4,12
0,52,66,49,75,2,7
140,146,99,10,53,6,15
64,58,68,11,36,9,15
70,168,37,10,96,16,3
71,42,73,47,7,2,1
226,17,17,18,17,8,5
70,72,8,50,32,10,11
64,138,17,20,18,2,11
114,94,37,14,53,11,9
107,73,65,29,15,4,16
2,231,94,25,76,2,6
101,141,67,38,79,20,15
137,85,37,43,9,15,15
1,65,96,48,33,18,10
187,162,75,4,50,18,4
1,99,46,17,37,5,1
21,75,100,25,8,6,10
75,79,6,16,47,14,20
148,91,47,37,37,20,15
25,100,70,3,85,11,18
17,133,27,34,76,2,3
78,8,69,34,13,15,1
232,72,82,32,14,9,15
20,11,36,0,16,13,16
207,123,71,13,17,10,9
54,149,43,29,83,1,15
76,96,58,47,90,17,1
140,232,13,9,94,8,0
88,151,67,23,1,9,5
194,78,54,41,35,9,1
189,49,62,45,60,19,3
234,75,23,48,76,3,9
169,239,34,11,34,11,15
7,174,26,1,37,5,0
31,138,25,48,63,18,8
104,28,94,36,42,9,7
149,101,12,35,2,14,15
135,230,68,34,17,11,2
48,206,89,32,59,13,19
2,216,5,28,9,15,9
240,134,95,5,94,15,9
75,4,25,13,61,19,11
111,42,50,39,60,16,12
100,166,12,47,24,19,9
182,163,11,46,76,4,8
197,87,76,2,80,7,12
15,130,49,25,60,13,16
222,166,37,22,36,18,19
161,220,94,12,41,8,1
165,174,47,31,49,9,2
74,192,21,47,3,3,19
173,233,0,6,82,8,18
152,156,60,26,78,19,4
89,8,59,32,55,9,1
209,62,43,40,43,13,13
82,213,80,46,36,12,16
13,132,92,35,49,2,10
245,95,85,39,94,18,20
90,52,18,48,20,15,1
207,51,94,50,99,17,1
249,121,46,44,89,13,15
2,13,93,49,43,11,11
139,28,65,26,2,16,8
183,158,45,3,60,2,9
171,198,32,4,53,2,0
30,249,97,0,60,16,18
192,183,44,13,98,14,8
1,52,100,36,55,7,16
87,176,81,20,40,11,10
92,122,66,25,23,2,14
151,242,1,22,83,13,16
13,203,68,39,39,12,15
140,38,71,23,26,1,13
238,141,65,36,20,3,9
30,115,11,1,40,13,1
45,144,16,15,66,16,12
168,239,24,26,52,11,14
30,196,63,10,33,1,16
172,139,96,41,39,5,9
170,43,56,6,85,4,2
69,161,96,30,96,11,2
61,242,18,8,56,3,6
117,194,34,18,57,1,14
48,66,16,46,2,1,0
227,20,60,40,84,10,10
51,175,94,44,96,10,14
233,68,85,23,68,1,13
78,226,28,26,25,15,19
199,181,76,49,70,8,13
199,16,49,9,63,16,13
7,244,76,18,72,17,7
175,195,79,36,8,5,9
177,200,19,34,21,16,11
181,100,73,40,54,11,2
161,95,74,30,34,13,5
42,179,87,17,93,16,15
208,209,77,29,74,14,18
94,79,92,24,99,3,16
21,18,82,34,10,5,19
210,53,30,50,62,9,4
79,210,79,16,96,3,20
140,27,37,26,85,17,18
109,4,58,42,12,15,5
124,152,12,8,56,8,17
212,162,2,5,21,9,5
70,65,46,20,0,5,4
195,86,81,19,31,18,16
172,226,8,16,66,9,10
242,208,49,29,29,5,4
126,82,12,31,37,12,14
225,165,70,21,66,20,5
55,76,88,41,43,11,9
80,232,82,42,62,3,5
238,149,32,40,34,18,18
171,195,80,36,66,15,18
65,185,68,44,36,1,3
171,83,82,13,26,18,2
249,218,37,38,25,2,8
86,63,5,39,54,12,11
96,69,76,45,91,1,14
148,75,13,36,64,1,1
55,15,62,47,4,15,13
163,117,28,31,59,17,15
240,80,64,18,0,14,9
174,109,10,31,12,15,14
208,204,43,49,73,10,3
141,44,26,23,47,9,12
227,85,44,43,67,3,16
247,221,68,37,73,11,8
150,72,39,11,6,6,2
209,28,82,45,73,18,12
102,1,0,36,99,13,16
50,126,70,8,64,3,3
69,134,36,49,64,2,12
162,13,14,37,52,10,17
34,15,7,35,84,1,18
127,227,36,33,74,9,15
209,141,39,49,20,15,3
199,104,43,9,37,4,0
194,243,58,3,7,18,9
44,223,49,36,69,19,6
52,56,21,10,2,12,5
122,128,4,33,96,3,15
18,7,14,14,25,16,10
4,199,100,29,19,13,14
124,181,48,39,25,7,19
170,123,54,23,99,8,7
194,217,85,41,81,17,19
88,84,67,48,50,6,9
46,106,83,41,38,10,4
19,192,52,42,12,16,18
157,57,33,9,44,14,12
229,250,67,6,43,17,16
161,177,85,17,49,8,12
62,170,81,22,20,16,16
112,44,48,4,65,14,14
68,1,3,4,24,4,15
125,145,54,49,66,8,4
77,230,41,16,91,4,14
105,99,76,13,7,7,8
86,214,67,33,1,20,0
22,194,30,31,70,7,4
199,117,3,38,27,12,2
75,87,90,5,76,15,15
110,205,80,38,14,20,0
231,2,68,8,48,19,20
36,198,84,36,71,8,1
247,234,98,31,32,8,11
68,134,51,27,3,16,4
72,125,26,42,94,20,3
90,227,16,9,33,12,17
90,182,87,19,49,10,20
55,83,53,13,75,14,12
248,37,75,29,32,10,2
134,123,87,13,19,17,19
95,244,34,33,100,2,17
38,6,88,47,36,1,6
168,127,68,24,3,19,11
39,70,41,27,47,6,6
99,140,75,10,4,17,8
47,166,76,25,32,1,19
102,185,88,9,82,10,1
137,195,9,27,70,19,10
56,12,18,34,92,1,0
131,64,99,26,73,8,5
164,209,20,23,40,10,9
147,62,88,43,84,5,11
148,8,22,17,63,4,14
131,107,77,4,78,17,10
156,175,79,23,47,12,10
164,43,22,18,12,13,3
8,149,2,1,90,16,5
89,183,11,35,19,6,7
48,169,50,34,21,2,15
43,67,13,17,34,9,16
47,185,88,16,99,8,14
15,73,55,4,52,6,2
249,109,62,34,37,20,13
201,240,98,6,9,12,5
243,18,36,27,79,14,17
129,188,0,21,88,12,7
140,75,16,23,54,1,15
115,117,19,15,29,17,1
77,69,87,24,81,4,1
158,108,12,14,42,17,20
141,128,35,34,86,7,13
34,42,78,1,82,6,2
25,213,78,41,4,19,2
146,141,71,36,7,20,6
45,98,4,45,75,16,17
67,35,68,45,92,3,2
145,151,16,0,5,9,13
190,153,83,43,37,19,16
62,98,6,2,1,3,9
236,106,64,13,92,3,16
202,135,82,12,44,19,3
187,67,21,12,93,3,12
212,221,24,10,50,14,2
224,178,17,31,94,5,10
41,215,18,5,50,5,2
87,173,3,28,5,15,2
192,115,24,41,82,9,12
53,58,65,18,43,19,9
114,92,34,37,1,19,17
21,82,8,22,21,14,20
180,178,44,17,0,20,18
8,91,86,3,32,1,13
157,108,53,19,11,11,10
248,175,23,1,9,19,10
53,112,35,11,88,7,19
171,21,81,12,61,3,19
109,213,27,38,81,7,20
16,13,95,0,1,4,17
169,71,61,0,43,10,17
170,248,42,5,66,18,13
140,138,4,38,72,20,13
201,37,43,12,63,16,2
65,30,39,37,26,9,11
28,56,56,33,77,4,6
115,34,24,12,37,19,11
60,95,1,15,86,9,13
149,88,63,5,26,13,11
1,221,25,7,68,4,14
139,34,23,29,6,14,6
210,225,57,16,84,5,12
47,208,48,6,92,10,8
63,240,64,12,23,15,5
63,100,0,16,68,13,0
143,151,74,27,84,14,7
155,88,63,15,69,16,6
125,167,79,29,3,11,6
198,150,29,35,96,2,17
202,52,74,28,59,14,2
155,165,81,46,74,12,6
29,175,26,24,86,8,6
24,54,29,13,41,13,19
216,183,68,13,0,3,10
89,35,31,5,50,9,15
85,84,51,24,82,11,20
68,87,80,6,37,8,12
248,185,35,25,98,3,14
84,4,59,48,25,10,1
187,139,11,39,51,1,8
88,191,99,27,6,13,20
109,244,2,27,10,20,5
75,136,61,34,85,14,16
111,232,2,24,17,10,12
31,145,33,23,60,4,12
221,154,51,3,23,20,20
144,116,92,46,19,17,18
121,202,63,21,88,18,10
215,62,49,17,38,9,7
17,9,75,29,43,5,8
38,50,38,49,78,15,18
197,230,81,21,46,17,7
192,246,12,31,49,8,0
227,133,24,10,54,5,15
220,28,37,14,88,13,12
166,81,2,34,6,8,8
196,9,89,43,41,14,3
52,24,48,1,69,5,20
231,100,3,43,87,10,0
114,232,92,25,1,6,19
15,218,75,0,55,4,3
43,11,31,47,44,13,16
143,137,23,33,86,20,4
198,88,19,12,35,19,11
221,173,58,40,91,18,7
54,187,46,47,19,10,15
4,122,95,26,35,2,4
7,54,56,37,63,2,14
85,54,31,17,78,15,0
20,95,86,35,96,19,17
60,86,24,4,34,12,6
206,12,58,36,54,13,15
142,178,34,5,64,5,10
236,48,28,14,62,1,6
199,189,36,45,78,7,17
226,3,1,21,88,19,10
109,11,87,0,22,19,12
156,235,16,42,27,11,7
169,30,39,1,72,19,13
13,166,28,25,39,18,11
171,117,53,0,1,5,17
164,242,97,5,95,8,18
191,170,35,49,6,1,14
177,116,60,45,38,15,8
176,137,57,18,62,20,1
194,113,77,3,15,9,1
87,236,68,28,83,13,12
181,247,46,2,13,13,7
230,16,31,4,77,2,2
187,65,36,25,42,6,4
191,25,88,13,12,3,13
177,169,63,14,9,4,11
158,118,25,46,50,14,16
229,129,4,17,64,12,18
60,202,36,32,54,13,4
78,229,24,42,69,12,5
193,118,67,5,32,17,1
186,222,67,25,94,17,5
120,245,61,18,67,1,14
166,201,7,5,32,6,16
165,147,26,32,6,13,4
150,9,70,49,93,15,0
240,104,85,0,43,20,6
224,217,10,19,59,6,17
119,18,48,41,85,8,0
245,103,11,24,59,4,8
217,136,5,22,37,16,20
184,129,47,37,17,10,8
22,153,79,23,12,5,6
201,242,99,22,48,7,14
222,96,63,34,19,11,18
74,136,49,18,84,17,19
131,156,18,29,17,8,10
84,4,45,47,55,9,1
22,5,79,7,61,16,13
166,179,53,22,53,14,13
218,219,43,2,78,18,6
89,105,90,33,27,9,9
228,53,48,29,41,13,7
164,211,95,5,75,17,14
119,186,96,37,21,13,4
169,6,12,19,35,10,1
102,27,30,47,4,9,14
100,77,0,38,83,19,13
141,214,61,25,49,10,20
217,188,90,40,49,3,17
211,138,42,8,53,14,15
156,229,87,11,70,8,0
155,90,4,49,16,20,11
34,202,89,42,92,16,13
117,30,1,0,73,17,9
62,187,91,23,26,10,18
59,79,49,12,95,10,16
204,139,56,50,69,17,8
179,19,11,32,85,3,5
151,217,47,46,89,7,0
102,2,69,4,18,5,0
213,198,17,32,46,19,15
55,126,63,22,47,13,15
46,203,5,33,59,13,11
199,218,59,0,27,6,13
240,84,41,38,24,10,13
33,162,88,29,36,14,7
111,173,61,35,85,16,10
193,191,67,39,97,19,11
1,203,25,7,46,17,5
55,57,68,15,63,1,2
114,180,49,17,23,2,0
192,232,96,31,24,10,9
75,208,65,17,77,14,15
110,130,72,19,64,20,13
167,221,76,4,12,18,3
39,30,70,18,31,13,11
123,10,65,3,64,4,18
67,76,62,0,55,16,18
74,168,19,23,80,1,10
188,72,80,23,42,16,13
3,154,1,9,90,6,11
135,97,39,33,46,20,19
151,231,3,33,99,17,17
69,133,1,33,60,18,7
186,82,8,14,67,13,11
138,11,3,43,26,1,11
38,176,65,30,88,15,7
202,241,12,41,72,1,8
69,217,42,23,36,6,20
223,205,86,19,94,16,1
193,212,45,45,5,1,16
162,151,49,50,91,1,4
50,184,33,45,66,5,4
217,190,9,8,68,3,14
37,239,9,1,51,18,11
167,23,37,18,70,13,12
181,38,38,50,30,8,2
7,50,93,3,0,1,10
126,182,30,45,30,10,3
245,45,51,29,52,14,14
157,195,28,24,40,5,15
14,234,23,25,30,15,11
234,93,74,9,11,15,1
131,223,3,1,75,1,12
149,105,16,42,96,13,12
123,180,97,2,11,2,16
97,36,96,15,3,12,3
33,77,8,28,91,9,2
101,58,8,1,26,7,7
41,157,81,23,38,8,19
160,87,60,34,52,2,3
91,46,97,2,68,12,12
144,171,19,20,77,16,8
58,36,20,23,100,5,10
38,28,73,49,15,9,1
56,65,22,40,6,10,4
162,245,88,3,50,13,6
192,220,65,9,45,5,7
87,127,45,27,60,5,8
30,87,8,43,70,17,18
110,194,32,50,2,1,13
4,184,73,26,40,6,16
248,133,38,35,37,20,14
174,135,18,39,7,1,15
248,129,73,5,77,20,14
107,215,76,30,55,16,19
240,60,88,48,43,19,5
192,14,25,25,92,16,0
144,134,13,31,49,18,4
230,11,88,37,16,7,10
142,203,16,35,100,10,0
15,245,79,45,16,19,9
101,123,19,7,73,20,3
143,179,58,28,93,11,4
229,82,84,48,88,20,18
44,153,2,27,26,5,16
243,5,33,22,74,13,5
13,85,5,39,36,19,10
244,116,40,5,8,6,12
226,102,56,40,78,5,5
113,190,33,40,71,14,3
52,54,17,31,90,11,9
195,85,91,40,23,13,17
41,94,56,24,28,7,11
155,205,86,43,62,17,8
206,242,73,29,31,5,4
207,196,79,39,69,3,0
131,78,15,36,77,12,4
135,174,89,37,91,4,13
142,234,52,18,94,20,17
156,22,99,3,16,12,16
154,34,19,7,76,15,20
99,95,7,32,64,5,9
89,47,0,13,17,13,11
73,102,0,21,66,4,6
212,15,26,14,70,7,19
170,216,14,10,21,8,2
160,2,60,41,79,9,11
129,165,48,33,82,16,12
102,4,95,0,69,8,3
78,215,7,11,66,10,11
214,245,17,17,19,15,18
98,145,27,50,95,2,2
36,125,27,49,50,6,20
166,11,44,49,88,8,10
9,131,16,4,77,11,11
87,195,58,38,77,11,12
115,95,80,36,30,10,5
226,19,93,37,31,9,4
131,139,95,36,51,8,15
36,118,85,23,73,9,4
233,32,99,1,27,3,9
181,237,57,3,40,15,13
75,244,43,43,84,8,1
190,0,15,28,56,18,7
102,120,52,1,79,19,19
238,21,24,38,22,1,1
164,67,54,28,61,9,15
173,51,24,39,81,19,8
77,175,98,25,81,12,3
100,211,27,37,31,4,16
137,236,12,17,68,9,19
19,53,61,49,7,17,14
167,241,13,50,7,7,7
60,204,63,33,100,10,3
11,152,20,39,32,19,15
247,250,0,40,30,7,10
161,118,33,21,21,10,20
127,9,52,38,59,12,3
221,90,17,30,28,12,9
102,214,13,11,96,13,17
176,184,7,48,83,5,18
106,13,60,9,18,1,10
245,209,8,34,53,9,0
149,38,61,12,5,12,17
120,136,1,23,69,16,2
38,83,56,37,27,7,5
210,237,5,40,88,1,5
199,204,78,7,68,10,14
58,141,37,9,91,15,9
224,113,86,34,47,18,15
118,193,10,34,1,12,9
67,54,33,44,39,20,8
186,30,94,25,78,4,0
230,107,34,9,47,9,15
95,22,40,34,25,11,4
60,152,34,48,70,2,9
67,97,97,7,94,3,2
73,133,26,15,38,17,15
43,205,88,40,57,2,13
182,217,68,21,28,5,7
9,112,44,47,15,20,16
28,83,10,24,50,9,4
223,58,91,21,59,5,2
202,228,70,44,63,2,14
178,48,12,34,28,11,19
49,115,40,47,42,2,9
229,100,95,11,41,15,14
74,158,72,12,49,2,1
70,43,14,38,30,15,8
66,93,41,49,80,11,12
247,150,93,25,39,17,7
232,66,21,41,3,13,9
185,55,16,30,31,8,2
134,233,28,8,26,7,18
25,153,86,6,46,18,17
107,86,18,29,21,6,15
17,151,41,40,11,16,11
55,88,25,3,75,7,0
249,236,40,24,67,19,3
152,9,91,35,12,7,6
87,187,40,47,96,13,1
105,173,73,41,33,7,19
47,61,86,11,69,17,2
203,32,37,14,38,2,6
197,210,51,26,35,7,1
171,225,74,16,34,3,17
164,235,81,36,22,18,18
235,56,62,1,82,9,1
39,83,3,13,6,12,6
171,229,56,50,4,12,15
142,2,35,13,42,11,3
30,200,38,43,11,4,8
93,115,91,26,57,2,20
124,32,54,27,50,19,19
187,127,39,21,5,18,6
10,168,95,43,23,19,4
29,58,14,48,64,17,1
191,19,53,7,66,16,7
34,10,19,25,52,8,11
88,62,8,14,98,7,11
119,108,56,1,75,10,13
131,100,79,3,79,1,12
123,187,30,2,36,6,8
142,74,100,34,86,1,19
179,76,22,1,26,1,7
144,228,17,50,24,20,9
180,128,48,0,62,14,18
204,238,99,22,18,14,6
186,11,50,12,76,13,1
3,92,31,7,97,10,11
246,21,5,21,84,18,8
80,207,92,44,86,7,19
112,247,76,15,80,8,8
210,216,28,14,32,2,20
138,124,93,32,2,10,3
6,56,66,25,42,8,11
28,20,16,33,89,8,13
25,92,90,31,42,19,20
47,127,17,25,99,8,7
50,207,48,34,29,1,0
217,44,11,26,96,7,18
66,7,97,47,72,13,6
180,148,51,18,76,18,17
144,246,65,25,2,13,10
117,122,63,46,10,12,7
131,182,98,19,73,17,2
127,247,55,23,53,7,0
125,171,26,50,24,15,13
202,205,99,31,78,11,20
208,53,64,19,98,4,9
222,155,53,37,85,16,4
174,160,74,17,11,2,8
53,132,98,1,11,16,19
214,86,50,36,91,9,0
7,181,93,7,36,2,20
84,235,58,23,45,19,19
127,68,58,30,50,3,2
51,182,5,30,73,18,4
170,61,65,26,99,20,1
153,211,30,26,81,1,9
36,14,77,23,50,8,3
210,89,40,16,5,3,6
164,213,38,20,27,20,0
116,93,2,40,7,8,3
157,42,74,5,40,13,16
69,114,39,41,17,11,10
206,120,94,39,89,11,6
64,76,19,1,19,6,18
97,71,81,5,46,20,20
41,114,97,29,73,2,19
96,102,52,31,32,5,3
65,171,91,49,65,4,8
236,33,3,49,0,13,4
29,111,4,45,17,20,18
199,108,6,43,76,2,15
232,152,96,49,44,3,17
192,147,47,14,21,10,4
28,45,87,40,48,12,13
181,157,81,38,88,7,3
49,217,29,25,48,6,4
120,224,4,6,40,3,3
92,157,29,33,43,1,7
183,222,59,30,37,15,3
62,158,39,12,40,18,19
244,243,37,12,1,4,6
202,32,9,38,84,11,13
14,52,23,12,68,16,3
208,120,86,44,62,18,11
8,231,79,16,88,14,8
68,120,1,17,64,15,3
45,225,90,41,42,2,15
123,36,21,33,52,4,14
53,223,37,15,77,8,0
147,153,24,34,77,6,0
179,186,94,18,85,2,8
218,4,18,25,62,4,1
200,61,64,48,64,5,1
98,195,46,44,20,20,3
78,135,86,49,5,13,5
199,64,68,1,5,20,5
145,194,46,2,46,20,11
98,41,49,5,55,9,8
30,77,1,11,88,14,19
24,236,11,11,81,15,4
170,88,75,23,70,13,12
64,13,58,21,50,9,10
27,225,64,47,9,3,7
160,182,46,28,0,15,3
174,134,57,34,66,7,15
185,178,51,14,29,6,14
246,138,37,11,31,20,8
242,34,32,19,40,10,2
160,106,11,17,67,7,9
145,79,13,12,97,1,5
115,12,28,33,57,13,2
137,189,78,50,89,20,10
51,113,31,35,75,10,19
224,120,93,37,64,9,6
99,172,84,14,48,11,10
142,16,15,25,60,3,16
51,159,26,31,16,16,0
70,226,24,25,77,11,20
56,249,48,2,43,6,18
74,138,11,28,21,4,0
0,217,55,29,90,15,10
96,133,92,47,44,4,9
239,223,97,22,18,4,20
107,211,62,28,45,7,10
104,53,86,16,92,8,12
214,65,96,40,22,9,13
99,245,30,50,97,13,10
184,232,95,42,68,18,5
119,196,85,44,53,2,2
142,85,57,0,71,2,7
180,170,74,15,58,17,13
73,47,63,0,76,14,14
186,239,83,17,15,11,0
110,164,51,50,0,1,1
193,95,41,44,45,20,14
128,21,40,20,3,9,18
166,168,9,22,69,13,7
55,244,2,22,97,10,18
139,21,86,23,59,13,1
208,181,91,9,94,20,15
44,178,54,36,3,9,5
43,61,3,35,33,3,10
233,213,41,49,5,7,1
192,230,40,11,15,7,8
81,87,91,6,56,18,6
23,163,6,5,71,8,3
120,237,55,39,87,19,2
214,98,66,22,43,9,1
121,37,7,24,85,1,14
81,184,12,26,29,12,2
3,157,2,43,52,10,19
122,179,23,36,34,17,2
220,202,40,19,83,11,16
119,217,9,38,76,2,14
149,168,99,48,71,17,1
144,17,44,39,74,1,7
223,188,62,6,16,10,20
177,196,20,48,69,15,14
177,45,26,49,13,20,13
72,13,78,37,21,15,0
78,146,37,38,26,20,10
48,14,87,3,15,3,0
107,152,89,18,49,7,3
194,72,56,23,24,17,13
44,21,9,38,88,10,10
68,94,5,15,41,1,17
100,90,90,49,45,4,20
248,41,1,28,30,7,9
117,126,10,49,3,1,16
50,56,57,21,29,15,14
72,237,53,0,1,19,4
66,70,31,21,66,8,20
123,115,85,18,95,16,17
150,24,62,12,60,2,12
24,237,70,45,63,13,19
5,225,97,39,86,10,0
118,21,92,35,83,15,3
